,Unnamed: 0.1,Unnamed: 0,filepaths,pipelines,groups,contrast
2718,16308,20388,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-865_right-hand_spm-5-0-0_con.nii,spm-5-0-0,865,right-hand
2719,16309,20389,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-865_right-hand_spm-5-0-1_con.nii,spm-5-0-1,865,right-hand
2720,16320,20400,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-866_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,866,right-hand
2721,16321,20401,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-866_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,866,right-hand
2722,16332,20412,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-866_right-hand_spm-5-0-0_con.nii,spm-5-0-0,866,right-hand
2723,16333,20413,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-866_right-hand_spm-5-0-1_con.nii,spm-5-0-1,866,right-hand
2724,16344,20424,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-867_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,867,right-hand
2725,16345,20425,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-867_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,867,right-hand
2726,16356,20436,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-867_right-hand_spm-5-0-0_con.nii,spm-5-0-0,867,right-hand
2727,16357,20437,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-867_right-hand_spm-5-0-1_con.nii,spm-5-0-1,867,right-hand
2728,16368,20448,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-868_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,868,right-hand
2729,16369,20449,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-868_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,868,right-hand
2730,16380,20460,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-868_right-hand_spm-5-0-0_con.nii,spm-5-0-0,868,right-hand
2731,16381,20461,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-868_right-hand_spm-5-0-1_con.nii,spm-5-0-1,868,right-hand
2732,16392,20472,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-869_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,869,right-hand
2733,16393,20473,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-869_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,869,right-hand
2734,16404,20484,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-869_right-hand_spm-5-0-0_con.nii,spm-5-0-0,869,right-hand
2735,16405,20485,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-869_right-hand_spm-5-0-1_con.nii,spm-5-0-1,869,right-hand
2736,16416,20520,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-870_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,870,right-hand
2737,16417,20521,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-870_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,870,right-hand
2738,16428,20532,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-870_right-hand_spm-5-0-0_con.nii,spm-5-0-0,870,right-hand
2739,16429,20533,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-870_right-hand_spm-5-0-1_con.nii,spm-5-0-1,870,right-hand
2740,16440,20544,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-871_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,871,right-hand
2741,16441,20545,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-871_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,871,right-hand
2742,16452,20556,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-871_right-hand_spm-5-0-0_con.nii,spm-5-0-0,871,right-hand
2743,16453,20557,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-871_right-hand_spm-5-0-1_con.nii,spm-5-0-1,871,right-hand
2744,16464,20568,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-872_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,872,right-hand
2745,16465,20569,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-872_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,872,right-hand
2746,16476,20580,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-872_right-hand_spm-5-0-0_con.nii,spm-5-0-0,872,right-hand
2747,16477,20581,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-872_right-hand_spm-5-0-1_con.nii,spm-5-0-1,872,right-hand
2748,16488,20616,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-874_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,874,right-hand
2749,16489,20617,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-874_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,874,right-hand
2750,16500,20628,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-874_right-hand_spm-5-0-0_con.nii,spm-5-0-0,874,right-hand
2751,16501,20629,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-874_right-hand_spm-5-0-1_con.nii,spm-5-0-1,874,right-hand
2752,16512,20664,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-876_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,876,right-hand
2753,16513,20665,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-876_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,876,right-hand
2754,16524,20676,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-876_right-hand_spm-5-0-0_con.nii,spm-5-0-0,876,right-hand
2755,16525,20677,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-876_right-hand_spm-5-0-1_con.nii,spm-5-0-1,876,right-hand
2756,16536,20688,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-877_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,877,right-hand
2757,16537,20689,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-877_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,877,right-hand
2758,16548,20700,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-877_right-hand_spm-5-0-0_con.nii,spm-5-0-0,877,right-hand
2759,16549,20701,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-877_right-hand_spm-5-0-1_con.nii,spm-5-0-1,877,right-hand
2760,16560,20712,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-878_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,878,right-hand
2761,16561,20713,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-878_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,878,right-hand
2762,16572,20724,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-878_right-hand_spm-5-0-0_con.nii,spm-5-0-0,878,right-hand
2763,16573,20725,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-878_right-hand_spm-5-0-1_con.nii,spm-5-0-1,878,right-hand
2764,16584,20760,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-87_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,87,right-hand
2765,16585,20761,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-87_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,87,right-hand
2766,16596,20772,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-87_right-hand_spm-5-0-0_con.nii,spm-5-0-0,87,right-hand
2767,16597,20773,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-87_right-hand_spm-5-0-1_con.nii,spm-5-0-1,87,right-hand
2768,16608,20808,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-881_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,881,right-hand
2769,16609,20809,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-881_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,881,right-hand
2770,16620,20820,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-881_right-hand_spm-5-0-0_con.nii,spm-5-0-0,881,right-hand
2771,16621,20821,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-881_right-hand_spm-5-0-1_con.nii,spm-5-0-1,881,right-hand
2772,16632,20856,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-883_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,883,right-hand
2773,16633,20857,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-883_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,883,right-hand
2774,16644,20868,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-883_right-hand_spm-5-0-0_con.nii,spm-5-0-0,883,right-hand
2775,16645,20869,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-883_right-hand_spm-5-0-1_con.nii,spm-5-0-1,883,right-hand
2776,16656,20880,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-884_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,884,right-hand
2777,16657,20881,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-884_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,884,right-hand
2778,16668,20892,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-884_right-hand_spm-5-0-0_con.nii,spm-5-0-0,884,right-hand
2779,16669,20893,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-884_right-hand_spm-5-0-1_con.nii,spm-5-0-1,884,right-hand
2780,16680,20904,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-885_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,885,right-hand
2781,16681,20905,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-885_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,885,right-hand
2782,16692,20916,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-885_right-hand_spm-5-0-0_con.nii,spm-5-0-0,885,right-hand
2783,16693,20917,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-885_right-hand_spm-5-0-1_con.nii,spm-5-0-1,885,right-hand
2784,16704,20928,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-886_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,886,right-hand
2785,16705,20929,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-886_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,886,right-hand
2786,16716,20940,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-886_right-hand_spm-5-0-0_con.nii,spm-5-0-0,886,right-hand
2787,16717,20941,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-886_right-hand_spm-5-0-1_con.nii,spm-5-0-1,886,right-hand
2788,16728,20952,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-887_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,887,right-hand
2789,16729,20953,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-887_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,887,right-hand
2790,16740,20964,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-887_right-hand_spm-5-0-0_con.nii,spm-5-0-0,887,right-hand
2791,16741,20965,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-887_right-hand_spm-5-0-1_con.nii,spm-5-0-1,887,right-hand
2792,16752,20976,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-888_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,888,right-hand
2793,16753,20977,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-888_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,888,right-hand
2794,16764,20988,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-888_right-hand_spm-5-0-0_con.nii,spm-5-0-0,888,right-hand
2795,16765,20989,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-888_right-hand_spm-5-0-1_con.nii,spm-5-0-1,888,right-hand
2796,16776,21024,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-88_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,88,right-hand
2797,16777,21025,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-88_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,88,right-hand
2798,16788,21036,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-88_right-hand_spm-5-0-0_con.nii,spm-5-0-0,88,right-hand
2799,16789,21037,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-88_right-hand_spm-5-0-1_con.nii,spm-5-0-1,88,right-hand
2800,16800,21048,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-890_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,890,right-hand
2801,16801,21049,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-890_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,890,right-hand
2802,16812,21060,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-890_right-hand_spm-5-0-0_con.nii,spm-5-0-0,890,right-hand
2803,16813,21061,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-890_right-hand_spm-5-0-1_con.nii,spm-5-0-1,890,right-hand
2804,16824,21072,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-891_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,891,right-hand
2805,16825,21073,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-891_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,891,right-hand
2806,16836,21084,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-891_right-hand_spm-5-0-0_con.nii,spm-5-0-0,891,right-hand
2807,16837,21085,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-891_right-hand_spm-5-0-1_con.nii,spm-5-0-1,891,right-hand
2808,16848,21096,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-892_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,892,right-hand
2809,16849,21097,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-892_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,892,right-hand
2810,16860,21108,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-892_right-hand_spm-5-0-0_con.nii,spm-5-0-0,892,right-hand
2811,16861,21109,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-892_right-hand_spm-5-0-1_con.nii,spm-5-0-1,892,right-hand
2812,16872,21120,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-893_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,893,right-hand
2813,16873,21121,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-893_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,893,right-hand
2814,16884,21132,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-893_right-hand_spm-5-0-0_con.nii,spm-5-0-0,893,right-hand
2815,16885,21133,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-893_right-hand_spm-5-0-1_con.nii,spm-5-0-1,893,right-hand
2816,16896,21144,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-894_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,894,right-hand
2817,16897,21145,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-894_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,894,right-hand
2818,16908,21156,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-894_right-hand_spm-5-0-0_con.nii,spm-5-0-0,894,right-hand
2819,16909,21157,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-894_right-hand_spm-5-0-1_con.nii,spm-5-0-1,894,right-hand
2820,16920,21168,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-895_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,895,right-hand
2821,16921,21169,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-895_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,895,right-hand
2822,16932,21180,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-895_right-hand_spm-5-0-0_con.nii,spm-5-0-0,895,right-hand
2823,16933,21181,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-895_right-hand_spm-5-0-1_con.nii,spm-5-0-1,895,right-hand
2824,16944,21192,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-896_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,896,right-hand
2825,16945,21193,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-896_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,896,right-hand
2826,16956,21204,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-896_right-hand_spm-5-0-0_con.nii,spm-5-0-0,896,right-hand
2827,16957,21205,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-896_right-hand_spm-5-0-1_con.nii,spm-5-0-1,896,right-hand
2828,16968,21216,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-897_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,897,right-hand
2829,16969,21217,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-897_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,897,right-hand
2830,16980,21228,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-897_right-hand_spm-5-0-0_con.nii,spm-5-0-0,897,right-hand
2831,16981,21229,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-897_right-hand_spm-5-0-1_con.nii,spm-5-0-1,897,right-hand
2832,16992,21264,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-899_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,899,right-hand
2833,16993,21265,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-899_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,899,right-hand
2834,17004,21276,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-899_right-hand_spm-5-0-0_con.nii,spm-5-0-0,899,right-hand
2835,17005,21277,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-899_right-hand_spm-5-0-1_con.nii,spm-5-0-1,899,right-hand
2836,17016,21312,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-8_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,8,right-hand
2837,17017,21313,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-8_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,8,right-hand
2838,17028,21324,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-8_right-hand_spm-5-0-0_con.nii,spm-5-0-0,8,right-hand
2839,17029,21325,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-8_right-hand_spm-5-0-1_con.nii,spm-5-0-1,8,right-hand
2840,17040,21336,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-900_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,900,right-hand
2841,17041,21337,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-900_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,900,right-hand
2842,17052,21348,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-900_right-hand_spm-5-0-0_con.nii,spm-5-0-0,900,right-hand
2843,17053,21349,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-900_right-hand_spm-5-0-1_con.nii,spm-5-0-1,900,right-hand
2844,17064,21384,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-902_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,902,right-hand
2845,17065,21385,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-902_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,902,right-hand
2846,17076,21396,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-902_right-hand_spm-5-0-0_con.nii,spm-5-0-0,902,right-hand
2847,17077,21397,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-902_right-hand_spm-5-0-1_con.nii,spm-5-0-1,902,right-hand
2848,17088,21408,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-903_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,903,right-hand
2849,17089,21409,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-903_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,903,right-hand
2850,17100,21420,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-903_right-hand_spm-5-0-0_con.nii,spm-5-0-0,903,right-hand
2851,17101,21421,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-903_right-hand_spm-5-0-1_con.nii,spm-5-0-1,903,right-hand
2852,17112,21432,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-904_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,904,right-hand
2853,17113,21433,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-904_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,904,right-hand
2854,17124,21444,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-904_right-hand_spm-5-0-0_con.nii,spm-5-0-0,904,right-hand
2855,17125,21445,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-904_right-hand_spm-5-0-1_con.nii,spm-5-0-1,904,right-hand
2856,17136,21456,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-905_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,905,right-hand
2857,17137,21457,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-905_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,905,right-hand
2858,17148,21468,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-905_right-hand_spm-5-0-0_con.nii,spm-5-0-0,905,right-hand
2859,17149,21469,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-905_right-hand_spm-5-0-1_con.nii,spm-5-0-1,905,right-hand
2860,17160,21480,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-906_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,906,right-hand
2861,17161,21481,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-906_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,906,right-hand
2862,17172,21492,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-906_right-hand_spm-5-0-0_con.nii,spm-5-0-0,906,right-hand
2863,17173,21493,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-906_right-hand_spm-5-0-1_con.nii,spm-5-0-1,906,right-hand
2864,17184,21504,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-907_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,907,right-hand
2865,17185,21505,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-907_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,907,right-hand
2866,17196,21516,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-907_right-hand_spm-5-0-0_con.nii,spm-5-0-0,907,right-hand
2867,17197,21517,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-907_right-hand_spm-5-0-1_con.nii,spm-5-0-1,907,right-hand
2868,17208,21528,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-908_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,908,right-hand
2869,17209,21529,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-908_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,908,right-hand
2870,17220,21540,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-908_right-hand_spm-5-0-0_con.nii,spm-5-0-0,908,right-hand
2871,17221,21541,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-908_right-hand_spm-5-0-1_con.nii,spm-5-0-1,908,right-hand
2872,17232,21552,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-909_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,909,right-hand
2873,17233,21553,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-909_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,909,right-hand
2874,17244,21564,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-909_right-hand_spm-5-0-0_con.nii,spm-5-0-0,909,right-hand
2875,17245,21565,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-909_right-hand_spm-5-0-1_con.nii,spm-5-0-1,909,right-hand
